체결시간,담당 AI,마켓,종류,거래수량,거래단가,거래금액(KRW)
2026-02-19 16:53:12,방패 잼,ZRX,매도,1512.91747212,156,"236,015"
2026-02-19 16:53:12,방패 잼,ZRX,매수,24683.03036540,156,"3,850,553"
2026-02-19 16:53:13,방패 잼,BTC,매수,0.10258680,"99,262,000","10,182,971"
2026-02-19 16:53:14,고래 잼,SOL,매수,59.03678204,"121,700","7,184,776"
2026-02-19 16:53:14,스나이퍼 잼,ETH,매수,4.10876784,"2,924,000","12,014,037"
2026-02-19 16:53:16,스캘핑 잼,BTC,매수,0.03547753,"99,262,000","3,521,571"
2026-02-19 16:53:16,방패 잼,XRP,매도,7263.69424059,"2,115","15,362,713"
2026-02-19 16:53:16,스캘핑 잼,ZRX,매수,20799.05556624,156,"3,244,653"
2026-02-19 16:53:19,방패 잼,SOL,매수,55.70489707,"121,700","6,779,286"
2026-02-19 16:53:19,고래 잼,BTC,매수,0.08023857,"99,266,000","7,964,962"
2026-02-19 16:53:19,방패 잼,SUI,매수,6112.44099339,"1,379","8,429,056"
2026-02-19 16:53:20,스캘핑 잼,XRP,매도,1067.82373374,"2,115","2,258,447"
2026-02-19 16:53:21,고래 잼,XRP,매수,2091.74840856,"2,114","4,421,956"
2026-02-19 16:53:21,스캘핑 잼,SOL,매수,22.38194016,"121,600","2,721,644"
2026-02-19 16:53:24,스캘핑 잼,SOL,매수,68.51290054,"121,600","8,331,169"
2026-02-19 16:53:24,스나이퍼 잼,ETH,매수,1.79483165,"2,924,000","5,248,088"
2026-02-19 16:53:25,방패 잼,SOL,매수,47.26019348,"121,600","5,746,840"
2026-02-19 16:53:26,방패 잼,ETH,매도,3.65091591,"2,924,000","10,675,278"
2026-02-19 16:53:26,스캘핑 잼,SOL,매도,42.79416718,"121,600","5,203,771"
2026-02-19 16:53:29,스캘핑 잼,SUI,매수,4394.54555642,"1,379","6,060,078"
2026-02-19 16:53:29,스나이퍼 잼,ONDO,매도,4570.51901039,395,"1,805,355"
2026-02-19 16:53:30,스캘핑 잼,XRP,매도,11722.19180945,"2,114","24,780,713"
2026-02-19 16:53:30,스나이퍼 잼,SOL,매수,51.23094662,"121,600","6,229,683"
2026-02-19 16:53:30,스나이퍼 잼,ONDO,매도,14360.87944993,395,"5,672,547"
2026-02-19 16:53:31,스나이퍼 잼,ZRX,매도,101851.26481507,156,"15,888,797"
2026-02-19 16:53:34,추세추종 잼,SUI,매수,4269.25587999,"1,379","5,887,304"
2026-02-19 16:53:35,추세추종 잼,SOL,매수,76.33902789,"121,600","9,282,826"
2026-02-19 16:53:36,스캘핑 잼,SOL,매수,43.44554492,"121,600","5,282,978"
2026-02-19 16:53:36,고래 잼,ETH,매도,4.32086191,"2,924,000","12,634,200"
2026-02-19 16:53:37,스캘핑 잼,ONDO,매수,14891.93218671,395,"5,882,313"
2026-02-19 16:53:37,스캘핑 잼,ZRX,매도,36621.94489389,156,"5,713,023"
2026-02-19 16:53:38,스나이퍼 잼,ZRX,매수,26706.07848023,156,"4,166,148"
2026-02-19 16:53:40,스나이퍼 잼,ZRX,매도,65.53420823,156,"10,223"
2026-02-19 16:53:41,방패 잼,SOL,매수,46.72143070,"121,600","5,681,326"
2026-02-19 16:53:41,추세추종 잼,BTC,매수,0.07948610,"99,266,000","7,890,268"
2026-02-19 16:53:42,스나이퍼 잼,SOL,매도,34.72431540,"121,600","4,222,477"
2026-02-19 16:53:42,방패 잼,SUI,매도,4323.57854170,"1,379","5,962,215"
2026-02-19 16:53:43,스캘핑 잼,BTC,매수,0.01811320,"99,266,000","1,798,025"
2026-02-19 16:53:44,고래 잼,SOL,매도,100.77030006,"121,700","12,263,746"
2026-02-19 16:53:45,추세추종 잼,ZRX,매도,22.39834836,156,"3,494"
2026-02-19 16:53:46,스나이퍼 잼,ZRX,매도,41473.79406899,156,"6,469,912"
2026-02-19 16:53:46,방패 잼,ONDO,매수,18470.83485655,395,"7,295,980"
2026-02-19 16:53:47,고래 잼,SOL,매수,59.81535558,"121,700","7,279,529"
2026-02-19 16:53:48,스캘핑 잼,SOL,매도,214.89086307,"121,700","26,152,218"
2026-02-19 16:53:50,추세추종 잼,SOL,매수,41.31698742,"121,600","5,024,146"
2026-02-19 16:53:50,스나이퍼 잼,ETH,매도,0.89147486,"2,924,000","2,606,672"
2026-02-19 16:53:51,스캘핑 잼,XRP,매수,3154.40473637,"2,115","6,671,566"
2026-02-19 16:53:51,방패 잼,SUI,매수,3322.44712842,"1,379","4,581,655"
2026-02-19 16:53:53,방패 잼,SUI,매도,8877.13795437,"1,379","12,241,573"
2026-02-19 16:53:54,추세추종 잼,SUI,매도,342.17362389,"1,379","471,857"
2026-02-19 16:53:55,고래 잼,BTC,매수,0.09891563,"99,267,000","9,819,058"
2026-02-19 16:53:56,스캘핑 잼,ZRX,매도,114.92706761,156,"17,929"
2026-02-19 16:53:57,스캘핑 잼,XRP,매도,3117.91576829,"2,116","6,597,510"
2026-02-19 16:53:57,고래 잼,SOL,매도,6.30320794,"121,600","766,470"
2026-02-19 16:53:57,추세추종 잼,ZRX,매수,43500.79499816,156,"6,786,124"
2026-02-19 16:54:00,스캘핑 잼,ETH,매도,0.62037639,"2,923,000","1,813,360"
2026-02-19 16:54:00,추세추종 잼,XRP,매수,2018.63464435,"2,117","4,273,450"
2026-02-19 16:54:01,고래 잼,ETH,매수,1.84253344,"2,923,000","5,385,725"
2026-02-19 16:54:01,스나이퍼 잼,XRP,매도,109.71904953,"2,116","232,166"
2026-02-19 16:54:02,방패 잼,ETH,매수,1.62239425,"2,923,000","4,742,258"
2026-02-19 16:54:03,추세추종 잼,ONDO,매도,12724.18565881,395,"5,026,053"
2026-02-19 16:54:04,방패 잼,BTC,매도,0.11734739,"99,266,000","11,648,606"
2026-02-19 16:54:04,고래 잼,SOL,매수,19.05211932,"121,600","2,316,738"
2026-02-19 16:54:05,고래 잼,SUI,매수,5937.48452292,"1,379","8,187,791"
2026-02-19 16:54:07,방패 잼,ONDO,매도,7952.89251421,395,"3,141,393"
2026-02-19 16:54:07,스캘핑 잼,SUI,매도,3729.74565062,"1,379","5,143,319"
2026-02-19 16:54:08,스캘핑 잼,SUI,매도,5307.96167761,"1,379","7,319,679"
2026-02-19 16:54:09,고래 잼,ONDO,매도,5278.86672755,395,"2,085,152"
2026-02-19 16:54:11,스나이퍼 잼,ONDO,매수,12735.10754753,395,"5,030,367"
2026-02-19 16:54:12,스나이퍼 잼,XRP,매도,73.72630074,"2,115","155,931"
2026-02-19 16:54:12,스캘핑 잼,SOL,매도,1.49432131,"121,600","181,709"
2026-02-19 16:54:13,추세추종 잼,ONDO,매수,14921.09676595,395,"5,893,833"
2026-02-19 16:54:13,추세추종 잼,ETH,매수,1.48574218,"2,923,000","4,342,824"
2026-02-19 16:54:13,고래 잼,SUI,매수,9822.36162269,"1,379","13,545,037"
2026-02-19 16:54:16,추세추종 잼,ZRX,매도,23.71937935,156,"3,700"
2026-02-19 16:54:17,추세추종 잼,BTC,매도,0.10631420,"99,270,000","10,553,810"
2026-02-19 16:54:18,방패 잼,ONDO,매도,11497.39378055,395,"4,541,471"
2026-02-19 16:54:18,고래 잼,SOL,매수,41.86694659,"121,600","5,091,021"
2026-02-19 16:54:18,스나이퍼 잼,ZRX,매수,42412.23457703,156,"6,616,309"
2026-02-19 16:54:19,스나이퍼 잼,ZRX,매수,32994.04507261,156,"5,147,071"
2026-02-19 16:54:22,고래 잼,SUI,매수,4400.31846956,"1,379","6,068,039"
2026-02-19 16:54:23,스캘핑 잼,ZRX,매도,3.06433567,156,478
2026-02-19 16:54:23,방패 잼,ETH,매도,1.58371470,"2,925,000","4,632,365"
2026-02-19 16:54:24,고래 잼,SUI,매도,2629.78854904,"1,379","3,626,478"
2026-02-19 16:54:24,추세추종 잼,XRP,매수,2199.51537850,"2,116","4,654,175"
2026-02-19 16:54:25,방패 잼,ONDO,매수,18896.64974771,395,"7,464,177"
2026-02-19 16:54:26,고래 잼,SUI,매수,8317.49636236,"1,379","11,469,827"
2026-02-19 16:54:28,추세추종 잼,XRP,매도,13.44418751,"2,116","28,448"
2026-02-19 16:54:29,방패 잼,XRP,매수,1523.14754155,"2,116","3,222,980"
2026-02-19 16:54:29,스캘핑 잼,BTC,매도,0.10126882,"99,270,000","10,052,956"
2026-02-19 16:54:29,고래 잼,ZRX,매도,2.32350526,156,362
2026-02-19 16:54:30,추세추종 잼,ZRX,매도,53634.24760900,156,"8,366,943"
2026-02-19 16:54:33,방패 잼,SOL,매수,77.50938224,"121,600","9,425,141"
2026-02-19 16:54:34,추세추종 잼,ZRX,매수,58948.96059304,156,"9,196,038"
2026-02-19 16:54:35,고래 잼,XRP,매도,5145.70046571,"2,116","10,888,302"
2026-02-19 16:54:35,추세추종 잼,BTC,매수,0.02220193,"99,266,000","2,203,897"
2026-02-19 16:54:35,스나이퍼 잼,SUI,매수,2437.21844953,"1,377","3,356,050"
2026-02-19 16:54:36,고래 잼,ETH,매수,2.55901406,"2,925,000","7,485,116"
2026-02-19 16:54:39,고래 잼,XRP,매도,145.74228395,"2,116","308,391"
2026-02-19 16:54:39,스캘핑 잼,XRP,매수,5026.43069632,"2,116","10,635,927"
2026-02-19 16:54:40,방패 잼,SUI,매수,4925.90370330,"1,377","6,782,969"
2026-02-19 16:54:40,고래 잼,SOL,매도,22.10577594,"121,700","2,690,273"
2026-02-19 16:54:41,스캘핑 잼,BTC,매도,0.01941079,"99,261,000","1,926,735"
2026-02-19 16:54:43,스나이퍼 잼,XRP,매수,3885.17574919,"2,116","8,221,032"
2026-02-19 16:54:45,스나이퍼 잼,XRP,매도,4099.25872385,"2,116","8,674,031"
2026-02-19 16:54:45,고래 잼,ZRX,매수,22700.99883592,156,"3,541,356"
2026-02-19 16:54:45,스캘핑 잼,ONDO,매도,19416.58645260,395,"7,669,552"
2026-02-19 16:54:46,고래 잼,SUI,매수,3966.48843170,"1,377","5,461,855"
2026-02-19 16:54:47,스캘핑 잼,SOL,매수,31.62728645,"121,600","3,845,878"
2026-02-19 16:54:49,스나이퍼 잼,SUI,매도,4681.32683951,"1,377","6,446,187"
2026-02-19 16:54:50,스나이퍼 잼,ONDO,매수,9749.32598394,395,"3,850,984"
2026-02-19 16:54:50,방패 잼,SOL,매도,9.54241389,"121,600","1,160,358"
2026-02-19 16:54:50,추세추종 잼,ONDO,매수,13566.69876980,395,"5,358,846"
2026-02-19 16:54:51,고래 잼,XRP,매수,3218.31946141,"2,116","6,809,964"
2026-02-19 16:54:52,추세추종 잼,SOL,매도,101.49641876,"121,600","12,341,965"
2026-02-19 16:54:55,스캘핑 잼,SOL,매도,7.97318256,"121,600","969,539"
2026-02-19 16:54:55,스캘핑 잼,XRP,매도,3.10224610,"2,116","6,564"
2026-02-19 16:54:56,추세추종 잼,ZRX,매수,38783.24248174,156,"6,050,186"
2026-02-19 16:54:57,스나이퍼 잼,ZRX,매도,0.10472275,156,16
2026-02-19 16:54:57,방패 잼,ZRX,매수,42171.43731134,156,"6,578,744"
2026-02-19 16:54:57,추세추종 잼,ETH,매도,1.52716965,"2,924,000","4,465,444"
2026-02-19 16:55:00,스캘핑 잼,SUI,매수,3452.26865167,"1,377","4,753,774"
2026-02-19 16:55:01,스나이퍼 잼,BTC,매수,0.03451271,"99,270,000","3,426,076"
2026-02-19 16:55:01,스나이퍼 잼,ZRX,매수,58220.96248236,156,"9,082,470"
2026-02-19 16:55:01,방패 잼,BTC,매수,0.03505879,"99,270,000","3,480,286"
2026-02-19 16:55:02,스캘핑 잼,SOL,매도,315.86800514,"121,700","38,441,136"
2026-02-19 16:55:02,방패 잼,BTC,매도,0.06807718,"99,270,000","6,758,021"
2026-02-19 16:55:06,방패 잼,BTC,매도,0.11137806,"99,270,000","11,056,500"
2026-02-19 16:55:06,스캘핑 잼,ONDO,매도,10727.21440100,395,"4,237,250"
2026-02-19 16:55:07,스나이퍼 잼,XRP,매도,2878.04222455,"2,116","6,089,937"
2026-02-19 16:55:07,추세추종 잼,ONDO,매도,298.95090038,395,"118,086"
2026-02-19 16:55:07,고래 잼,ONDO,매도,3351.79906928,395,"1,323,961"
2026-02-19 16:55:08,추세추종 잼,SUI,매수,4592.20243209,"1,377","6,323,463"
2026-02-19 16:55:10,스나이퍼 잼,BTC,매도,0.11381159,"99,270,000","11,298,077"
2026-02-19 16:55:11,스나이퍼 잼,XRP,매도,2928.03461631,"2,115","6,192,793"
2026-02-19 16:55:11,방패 잼,BTC,매수,0.04976299,"99,270,000","4,939,972"
2026-02-19 16:55:11,추세추종 잼,SUI,매수,5154.66857660,"1,377","7,097,979"
2026-02-19 16:55:11,방패 잼,SOL,매도,4.35577316,"121,700","530,098"
2026-02-19 16:55:14,방패 잼,ZRX,매도,0.06121845,156,10
2026-02-19 16:55:15,스캘핑 잼,XRP,매수,2353.04761251,"2,116","4,979,049"
2026-02-19 16:55:15,추세추종 잼,SUI,매도,6891.32121851,"1,377","9,489,349"
2026-02-19 16:55:15,방패 잼,ZRX,매수,40851.84049781,156,"6,372,887"
2026-02-19 16:55:16,방패 잼,BTC,매수,0.09590476,"99,270,000","9,520,465"
2026-02-19 16:55:16,방패 잼,SOL,매수,31.34897909,"121,700","3,815,171"
2026-02-19 16:55:18,고래 잼,ETH,매수,2.78643128,"2,924,000","8,147,525"
2026-02-19 16:55:20,방패 잼,SOL,매수,64.39493419,"121,700","7,836,863"
2026-02-19 16:55:21,고래 잼,ZRX,매수,19057.41741397,156,"2,972,957"
2026-02-19 16:55:21,방패 잼,ONDO,매도,67.72617012,395,"26,752"
2026-02-19 16:55:21,스나이퍼 잼,SUI,매도,19415.58532251,"1,377","26,735,261"
2026-02-19 16:55:21,방패 잼,ONDO,매도,166.76910123,395,"65,874"
2026-02-19 16:55:23,스나이퍼 잼,ZRX,매수,26066.59324716,156,"4,066,389"
2026-02-19 16:55:25,스캘핑 잼,SOL,매수,32.07151438,"121,700","3,903,103"
2026-02-19 16:55:26,추세추종 잼,ETH,매도,1.37482665,"2,925,000","4,021,368"
2026-02-19 16:55:26,고래 잼,XRP,매도,1519.33098279,"2,115","3,213,385"
2026-02-19 16:55:26,스나이퍼 잼,ZRX,매수,38479.46268173,156,"6,002,796"
2026-02-19 16:55:27,스캘핑 잼,BTC,매도,0.00164443,"99,271,000","163,245"
2026-02-19 16:55:29,스캘핑 잼,SUI,매수,4257.70758649,"1,379","5,871,379"
2026-02-19 16:55:30,방패 잼,BTC,매도,0.09639746,"99,280,000","9,570,340"
2026-02-19 16:55:30,방패 잼,SUI,매도,9869.47461128,"1,379","13,610,005"
2026-02-19 16:55:31,고래 잼,ETH,매도,2.70220471,"2,925,000","7,903,949"
2026-02-19 16:55:31,방패 잼,BTC,매수,0.06315810,"99,280,000","6,270,336"
2026-02-19 16:55:31,고래 잼,SOL,매수,50.89392140,"121,700","6,193,790"
2026-02-19 16:55:33,고래 잼,ETH,매수,1.98043722,"2,925,000","5,792,779"
2026-02-19 16:55:35,스나이퍼 잼,BTC,매도,0.02191446,"99,280,000","2,175,668"
2026-02-19 16:55:35,스캘핑 잼,XRP,매도,2518.88756724,"2,116","5,329,966"
2026-02-19 16:55:36,고래 잼,XRP,매도,805.06962302,"2,116","1,703,527"
2026-02-19 16:55:36,방패 잼,XRP,매수,1764.21578633,"2,115","3,731,316"
2026-02-19 16:55:37,방패 잼,XRP,매도,1938.59621085,"2,115","4,100,131"
2026-02-19 16:55:38,스캘핑 잼,ETH,매수,1.94429665,"2,923,000","5,683,179"
2026-02-19 16:55:39,고래 잼,ETH,매수,2.13221445,"2,923,000","6,232,463"
2026-02-19 16:55:39,스나이퍼 잼,SOL,매도,9.11920651,"121,700","1,109,807"
2026-02-19 16:55:40,고래 잼,ETH,매수,3.04017620,"2,924,000","8,889,475"
2026-02-19 16:55:42,방패 잼,SUI,매도,629.06396745,"1,379","867,479"
2026-02-19 16:55:44,고래 잼,BTC,매도,0.03600958,"99,280,000","3,575,032"
2026-02-19 16:55:44,추세추종 잼,SOL,매수,71.12446419,"121,600","8,648,735"
2026-02-19 16:55:44,스캘핑 잼,XRP,매수,3021.65213674,"2,116","6,393,816"
2026-02-19 16:55:44,스캘핑 잼,SUI,매수,2129.91066317,"1,379","2,937,147"
2026-02-19 16:55:44,스나이퍼 잼,SOL,매수,42.12153601,"121,600","5,121,979"
2026-02-19 16:55:46,스캘핑 잼,XRP,매도,2160.99172860,"2,115","4,570,498"
2026-02-19 16:55:49,추세추종 잼,XRP,매수,2446.51188599,"2,114","5,171,926"
2026-02-19 16:55:49,추세추종 잼,BTC,매도,0.01199581,"99,285,000","1,191,004"
2026-02-19 16:55:49,스캘핑 잼,ZRX,매도,45835.73830051,156,"7,150,375"
2026-02-19 16:55:50,고래 잼,SUI,매도,3397.12520857,"1,379","4,684,636"
2026-02-19 16:55:50,추세추종 잼,XRP,매도,64.18637384,"2,114","135,690"
2026-02-19 16:55:52,추세추종 잼,ETH,매수,1.60514013,"2,925,000","4,695,035"
2026-02-19 16:55:54,추세추종 잼,BTC,매수,0.02513801,"99,281,000","2,495,726"
2026-02-19 16:55:54,방패 잼,BTC,매도,0.11543795,"99,281,000","11,460,795"
2026-02-19 16:55:54,추세추종 잼,SOL,매도,44.71200224,"121,700","5,441,451"
2026-02-19 16:55:55,스나이퍼 잼,ZRX,매수,30894.96097434,156,"4,819,614"
2026-02-19 16:55:55,추세추종 잼,SUI,매수,4540.36208528,"1,378","6,256,619"
2026-02-19 16:55:56,스캘핑 잼,ONDO,매수,12225.79749890,395,"4,829,190"
2026-02-19 16:55:58,추세추종 잼,SOL,매수,35.38298919,"121,700","4,306,110"
2026-02-19 16:55:58,스캘핑 잼,XRP,매도,229.84051616,"2,115","486,113"
2026-02-19 16:55:58,추세추종 잼,XRP,매수,1717.54869758,"2,115","3,632,615"
2026-02-19 16:55:59,방패 잼,XRP,매도,175.65010000,"2,114","371,324"
2026-02-19 16:56:01,스캘핑 잼,SUI,매수,2515.79069288,"1,378","3,466,760"
2026-02-19 16:56:01,스캘핑 잼,ONDO,매수,8640.23752966,395,"3,412,894"
2026-02-19 16:56:02,추세추종 잼,ETH,매수,3.58049991,"2,925,000","10,472,962"
2026-02-19 16:56:02,추세추종 잼,XRP,매수,2698.22689424,"2,114","5,704,052"
2026-02-19 16:56:03,스캘핑 잼,XRP,매도,2898.33808287,"2,114","6,127,087"
2026-02-19 16:56:03,고래 잼,ZRX,매도,101308.59980740,156,"15,804,142"
2026-02-19 16:56:05,추세추종 잼,BTC,매도,0.02494416,"99,281,000","2,476,481"
2026-02-19 16:56:05,스나이퍼 잼,ONDO,매수,4899.33462801,395,"1,935,237"
2026-02-19 16:56:06,방패 잼,BTC,매도,0.00411575,"99,281,000","408,616"
2026-02-19 16:56:07,스나이퍼 잼,BTC,매수,0.04012761,"99,281,000","3,983,909"
2026-02-19 16:56:07,고래 잼,XRP,매도,6598.25836948,"2,114","13,948,718"
2026-02-19 16:56:08,스나이퍼 잼,BTC,매도,0.07379358,"99,281,000","7,326,301"
2026-02-19 16:56:10,스캘핑 잼,ONDO,매도,51332.23845281,395,"20,276,234"
2026-02-19 16:56:10,스캘핑 잼,SOL,매수,13.98652600,"121,600","1,700,762"
2026-02-19 16:56:11,방패 잼,ONDO,매수,11447.79654618,395,"4,521,880"
2026-02-19 16:56:11,추세추종 잼,ETH,매수,1.54842178,"2,925,000","4,529,134"
2026-02-19 16:56:11,스캘핑 잼,ZRX,매수,30671.36575037,156,"4,784,733"
2026-02-19 16:56:12,스나이퍼 잼,XRP,매수,4721.48759355,"2,114","9,981,225"
2026-02-19 16:56:15,추세추종 잼,ETH,매도,2.15313289,"2,924,000","6,295,761"
2026-02-19 16:56:15,방패 잼,XRP,매수,1243.44462279,"2,114","2,628,642"
2026-02-19 16:56:15,스캘핑 잼,ZRX,매도,50078.21079532,156,"7,812,201"
2026-02-19 16:56:15,추세추종 잼,SOL,매도,23.65168652,"121,400","2,871,315"
2026-02-19 16:56:16,추세추종 잼,ONDO,매도,11.52206148,395,"4,551"
2026-02-19 16:56:16,고래 잼,ONDO,매도,6695.89263472,395,"2,644,878"
2026-02-19 16:56:20,스나이퍼 잼,SOL,매수,21.86451346,"121,400","2,654,352"
2026-02-19 16:56:20,고래 잼,ONDO,매수,13323.22990834,395,"5,262,676"
2026-02-19 16:56:20,스나이퍼 잼,ETH,매도,4.05681118,"2,925,000","11,866,173"
2026-02-19 16:56:21,스나이퍼 잼,XRP,매도,3966.17478913,"2,113","8,380,527"
2026-02-19 16:56:21,추세추종 잼,ZRX,매도,3906.58703509,156,"609,428"
2026-02-19 16:56:21,스캘핑 잼,XRP,매도,1131.42211205,"2,113","2,390,695"
2026-02-19 16:56:24,스나이퍼 잼,BTC,매수,0.04389679,"99,280,000","4,358,074"
2026-02-19 16:56:24,스나이퍼 잼,ONDO,매수,22109.16660120,395,"8,733,121"
2026-02-19 16:56:25,추세추종 잼,ONDO,매도,13023.51608753,395,"5,144,289"
2026-02-19 16:56:25,고래 잼,SUI,매수,3199.03712465,"1,378","4,408,273"
2026-02-19 16:56:27,고래 잼,ETH,매도,2.36095567,"2,925,000","6,905,795"
2026-02-19 16:56:27,추세추종 잼,XRP,매도,434.03311212,"2,114","917,546"
2026-02-19 16:56:28,스나이퍼 잼,XRP,매수,1165.09042173,"2,114","2,463,001"
2026-02-19 16:56:29,스캘핑 잼,ZRX,매도,114668.63021517,156,"17,888,306"
2026-02-19 16:56:30,스캘핑 잼,BTC,매수,0.09231253,"99,271,000","9,163,957"
2026-02-19 16:56:30,고래 잼,ZRX,매도,83255.97203128,156,"12,987,932"
2026-02-19 16:56:30,스캘핑 잼,BTC,매도,0.00045319,"99,271,000","44,988"
2026-02-19 16:56:32,방패 잼,SUI,매수,5812.17122813,"1,378","8,009,172"
2026-02-19 16:56:33,고래 잼,ZRX,매수,19684.86333884,156,"3,070,839"
2026-02-19 16:56:33,스나이퍼 잼,SUI,매수,6689.90248148,"1,378","9,218,686"
2026-02-19 16:56:34,스캘핑 잼,XRP,매도,54.73342411,"2,114","115,706"
2026-02-19 16:56:35,방패 잼,BTC,매수,0.05943673,"99,271,000","5,900,344"
2026-02-19 16:56:36,추세추종 잼,SUI,매수,5753.80597404,"1,378","7,928,745"
2026-02-19 16:56:38,고래 잼,BTC,매수,0.04995049,"99,271,000","4,958,635"
2026-02-19 16:56:38,스캘핑 잼,ONDO,매수,3936.20326386,395,"1,554,800"
2026-02-19 16:56:39,고래 잼,SOL,매수,50.08220699,"121,600","6,089,996"
2026-02-19 16:56:40,방패 잼,SUI,매수,7559.87283422,"1,378","10,417,505"
2026-02-19 16:56:41,방패 잼,ZRX,매도,45422.45780924,156,"7,085,903"
2026-02-19 16:56:41,고래 잼,BTC,매도,0.10368153,"99,270,000","10,292,466"
2026-02-19 16:56:42,스나이퍼 잼,ZRX,매도,83234.83232215,156,"12,984,634"
2026-02-19 16:56:42,고래 잼,ETH,매도,5.46026848,"2,925,000","15,971,285"
2026-02-19 16:56:43,방패 잼,ZRX,매도,3132.76665734,156,"488,712"
2026-02-19 16:56:44,스나이퍼 잼,SUI,매수,3264.11876896,"1,378","4,497,956"
2026-02-19 16:56:45,스캘핑 잼,BTC,매도,0.00013688,"99,271,000","13,588"
2026-02-19 16:56:46,방패 잼,ETH,매수,1.90600700,"2,925,000","5,575,070"
2026-02-19 16:56:46,추세추종 잼,SOL,매수,34.34885492,"121,600","4,176,821"
2026-02-19 16:56:47,추세추종 잼,XRP,매도,2999.45793686,"2,114","6,340,854"
2026-02-19 16:56:48,스나이퍼 잼,BTC,매도,0.00011641,"99,271,000","11,556"
2026-02-19 16:56:48,고래 잼,ONDO,매도,5566.67521476,395,"2,198,837"
2026-02-19 16:56:50,스나이퍼 잼,SUI,매수,2920.88694660,"1,378","4,024,982"
2026-02-19 16:56:52,방패 잼,SUI,매수,3865.47217988,"1,378","5,326,621"
2026-02-19 16:56:53,스캘핑 잼,SUI,매도,13001.77140193,"1,378","17,916,441"
2026-02-19 16:56:58,스나이퍼 잼,SOL,매도,29.74493327,"121,600","3,616,984"
2026-02-19 16:57:03,스나이퍼 잼,ETH,매수,2.01397418,"2,924,000","5,888,860"
2026-02-19 16:57:08,스캘핑 잼,SUI,매수,4134.54498127,"1,377","5,693,268"
2026-02-19 16:57:14,추세추종 잼,BTC,매도,0.07877834,"99,281,000","7,821,192"
2026-02-19 16:57:19,방패 잼,ZRX,매도,2261.11299247,156,"352,734"
2026-02-19 16:57:24,방패 잼,ETH,매도,6.43069902,"2,924,000","18,803,364"
2026-02-19 16:57:31,스캘핑 잼,ETH,매수,4.56633765,"2,925,000","13,356,538"
2026-02-19 16:57:36,고래 잼,ONDO,매도,913.85446862,394,"360,059"
2026-02-19 16:57:41,고래 잼,ZRX,매수,64883.36933806,156,"10,121,806"
2026-02-19 16:57:47,고래 잼,ETH,매도,5.80897882,"2,925,000","16,991,263"
2026-02-19 16:57:51,방패 잼,BTC,매도,0.01155483,"99,266,000","1,147,002"
2026-02-19 16:57:56,추세추종 잼,BTC,매수,0.07590181,"99,261,000","7,534,090"
2026-02-19 16:58:01,스캘핑 잼,ZRX,매수,74386.02930584,156,"11,604,221"
2026-02-19 16:58:06,추세추종 잼,ONDO,매수,13292.90370475,394,"5,237,404"
